tig00000037	NZ_CP041738.1	100.000	119	0	0	56294	56412	1779038	1779156	2.36e-55	220
tig00000037	NZ_CP041738.1	98.095	105	2	0	214020	214124	1789139	1789035	3.10e-44	183
tig00000037	NZ_CP041738.1	85.380	171	23	2	152298	152467	444520	444351	5.18e-42	176
tig00000037	NZ_CP041738.1	97.959	98	2	0	100307	100404	1778253	1778156	2.41e-40	171
tig00000037	NZ_CP041738.1	91.765	85	7	0	192454	192538	425730	425646	8.86e-25	119
tig00000037	NZ_CP041738.1	93.939	66	2	2	167853	167918	3057579	3057642	1.15e-18	99.0
tig00000037	NZ_CP041738.1	100.000	29	0	0	38555	38583	1795197	1795225	2.53e-05	54.7
tig00000037	NZ_CP041738.1	100.000	28	0	0	38556	38583	1779018	1778991	9.11e-05	52.8
tig00000037	NZ_CP041739.1	99.556	1352	4	2	96656	98006	47128	48478	0.0	2462
tig00000037	NZ_CP041739.1	99.702	1344	4	0	161178	162521	47122	48465	0.0	2460
tig00000037	NZ_CP041739.1	99.776	1341	3	0	35833	37173	48465	47125	0.0	2460
tig00000037	NZ_CP041739.1	99.622	1324	4	1	38567	39889	47137	48460	0.0	2416
tig00000037	NZ_CP041739.1	99.602	251	0	1	53429	53679	47124	47373	1.65e-126	457
tig00000037	NZ_CP041739.1	75.676	629	129	22	212066	212683	51892	51277	4.93e-77	292
tig00000037	NZ_CP041739.1	91.765	85	7	0	192454	192538	7878	7794	8.86e-25	119
tig00000037	NZ_CP041739.1	97.297	37	0	1	212267	212302	51799	51763	1.51e-07	62.1
tig00000037	NZ_CP041740.1	99.631	814	3	0	24017	24830	37994	38807	0.0	1487
tig00000037	NZ_CP041740.1	99.753	809	2	0	24017	24825	4866	5674	0.0	1483
tig00000037	NZ_CP041740.1	99.631	813	2	1	24017	24829	26901	27712	0.0	1483
tig00000037	NZ_CP041740.1	99.383	810	4	1	16982	17790	4865	5674	0.0	1467
tig00000037	NZ_CP041740.1	99.383	810	4	1	16983	17791	26901	27710	0.0	1467
tig00000037	NZ_CP041740.1	99.382	809	4	1	16983	17790	37994	38802	0.0	1465
tig00000037	NZ_CP041740.1	99.746	787	2	0	24039	24825	33929	33143	0.0	1443
tig00000037	NZ_CP041740.1	99.365	787	4	1	17005	17790	33929	33143	0.0	1424
tig00000037	NZ_CP041740.1	98.039	816	2	13	221891	222699	38803	37995	0.0	1406
tig00000037	NZ_CP041740.1	98.037	815	2	13	221892	222699	5674	4867	0.0	1404
tig00000037	NZ_CP041740.1	98.037	815	2	13	221892	222699	27709	26902	0.0	1404
tig00000037	NZ_CP041740.1	97.878	801	2	14	221885	222678	33137	33929	0.0	1371
tig00000037	NZ_CP041740.1	81.216	1480	234	31	181485	182940	27718	29177	0.0	1153
tig00000037	NZ_CP041740.1	91.463	738	60	3	2109	2844	27635	26899	0.0	1011
tig00000037	NZ_CP041740.1	91.440	736	60	3	2109	2842	5600	4866	0.0	1007
tig00000037	NZ_CP041740.1	91.440	736	60	3	2109	2842	38728	37994	0.0	1007
tig00000037	NZ_CP041740.1	88.917	794	75	11	2034	2820	33142	33929	0.0	966
tig00000037	NZ_CP041740.1	98.207	502	4	3	150028	150528	5351	4854	0.0	872
tig00000037	NZ_CP041740.1	98.978	489	2	1	150028	150516	27386	26901	0.0	872
tig00000037	NZ_CP041740.1	98.978	489	2	1	150028	150516	38479	37994	0.0	872
tig00000037	NZ_CP041740.1	98.520	473	4	1	150022	150494	33460	33929	0.0	832
tig00000037	NZ_CP041740.1	100.000	425	0	0	147189	147613	12658	12234	0.0	785
tig00000037	NZ_CP041740.1	100.000	425	0	0	147189	147613	14577	15001	0.0	785
tig00000037	NZ_CP041740.1	100.000	301	0	0	149736	150036	27710	27410	1.58e-156	556
tig00000037	NZ_CP041740.1	100.000	300	0	0	149737	150036	5674	5375	5.70e-156	555
tig00000037	NZ_CP041740.1	100.000	300	0	0	149737	150036	33143	33442	5.70e-156	555
tig00000037	NZ_CP041740.1	100.000	300	0	0	149737	150036	38802	38503	5.70e-156	555
tig00000037	NZ_CP041740.1	80.851	141	23	3	32618	32755	33930	34069	1.92e-21	108
tig00000041	NZ_CP041740.1	100.000	3844	0	0	30533	34376	33133	29290	0.0	7099
tig00000041	NZ_CP041740.1	96.750	2708	85	3	10396	13101	42419	39713	0.0	4510
tig00000041	NZ_CP041740.1	99.591	1957	0	8	1	1953	31242	29290	0.0	3563
tig00000041	NZ_CP041740.1	100.000	813	0	0	34377	35189	38802	37990	0.0	1502
tig00000041	NZ_CP041740.1	100.000	813	0	0	1954	2766	38802	37990	0.0	1502
tig00000041	NZ_CP041740.1	100.000	810	0	0	34376	35185	27710	26901	0.0	1496
tig00000041	NZ_CP041740.1	100.000	810	0	0	1953	2762	27710	26901	0.0	1496
tig00000041	NZ_CP041740.1	99.877	813	1	0	24427	25239	38802	37990	0.0	1496
tig00000041	NZ_CP041740.1	100.000	809	0	0	34377	35185	5674	4866	0.0	1495
tig00000041	NZ_CP041740.1	100.000	809	0	0	1954	2762	5674	4866	0.0	1495
tig00000041	NZ_CP041740.1	99.877	812	1	0	21679	22490	38805	37994	0.0	1495
tig00000041	NZ_CP041740.1	99.754	814	2	0	7687	8500	4866	5679	0.0	1493
tig00000041	NZ_CP041740.1	99.877	811	1	0	29412	30222	38802	37992	0.0	1493
tig00000041	NZ_CP041740.1	99.877	810	1	0	24426	25235	5675	4866	0.0	1491
tig00000041	NZ_CP041740.1	99.877	810	1	0	21682	22491	27709	26900	0.0	1491
tig00000041	NZ_CP041740.1	99.877	810	1	0	7686	8495	37993	38802	0.0	1491
tig00000041	NZ_CP041740.1	99.876	809	1	0	29412	30220	5674	4866	0.0	1489
tig00000041	NZ_CP041740.1	99.876	809	1	0	21682	22490	5674	4866	0.0	1489
tig00000041	NZ_CP041740.1	99.876	809	1	0	7687	8495	26901	27709	0.0	1489
tig00000041	NZ_CP041740.1	99.876	809	1	0	29412	30220	27709	26901	0.0	1489
tig00000041	NZ_CP041740.1	99.876	809	1	0	24427	25235	27709	26901	0.0	1489
tig00000041	NZ_CP041740.1	99.630	810	3	0	13119	13928	4865	5674	0.0	1480
tig00000041	NZ_CP041740.1	99.507	812	4	0	13117	13928	26898	27709	0.0	1478
tig00000041	NZ_CP041740.1	99.629	809	3	0	13120	13928	37994	38802	0.0	1478
tig00000041	NZ_CP041740.1	99.748	794	1	1	1947	2740	33137	33929	0.0	1454
tig00000041	NZ_CP041740.1	99.748	794	1	1	34370	35163	33137	33929	0.0	1454
tig00000041	NZ_CP041740.1	99.873	789	1	0	7709	8497	33929	33141	0.0	1452
tig00000041	NZ_CP041740.1	99.873	788	1	0	29411	30198	33142	33929	0.0	1450
tig00000041	NZ_CP041740.1	99.873	787	1	0	21682	22468	33143	33929	0.0	1448
tig00000041	NZ_CP041740.1	99.873	787	1	0	24427	25213	33143	33929	0.0	1448
tig00000041	NZ_CP041740.1	99.495	792	3	1	13142	13932	33929	33138	0.0	1439
tig00000041	NZ_CP041740.1	82.555	321	47	7	9301	9617	43155	42840	3.20e-72	274
tig00000041	NZ_CP041740.1	87.597	129	7	8	9678	9799	42815	42689	3.39e-32	141
tig00000041	NZ_CP041740.1	88.235	51	4	2	9304	9354	43103	43151	9.75e-08	60.2
tig00000041	NZ_CP041738.1	99.385	813	5	0	34376	35188	443653	442841	0.0	1474
tig00000041	NZ_CP041738.1	99.385	813	5	0	1953	2765	443653	442841	0.0	1474
tig00000041	NZ_CP041738.1	99.506	809	4	0	1954	2762	449932	450740	0.0	1472
tig00000041	NZ_CP041738.1	99.506	809	4	0	34377	35185	449932	450740	0.0	1472
tig00000041	NZ_CP041738.1	99.383	811	5	0	29410	30220	449930	450740	0.0	1471
tig00000041	NZ_CP041738.1	99.263	814	6	0	21682	22495	449932	450745	0.0	1471
tig00000041	NZ_CP041738.1	99.024	820	7	1	7687	8506	442844	443662	0.0	1469
tig00000041	NZ_CP041738.1	99.383	810	5	0	7687	8496	450740	449931	0.0	1469
tig00000041	NZ_CP041738.1	99.261	812	6	0	24427	25238	443652	442841	0.0	1467
tig00000041	NZ_CP041738.1	99.382	809	5	0	29412	30220	443652	442844	0.0	1467
tig00000041	NZ_CP041738.1	99.382	809	5	0	21682	22490	443652	442844	0.0	1467
tig00000041	NZ_CP041738.1	99.382	809	5	0	24427	25235	449932	450740	0.0	1467
tig00000041	NZ_CP041738.1	99.138	812	7	0	13119	13930	450741	449930	0.0	1461
tig00000041	NZ_CP041738.1	99.135	809	7	0	13120	13928	442844	443652	0.0	1456
tig00000041	NZ_CP041738.1	92.547	161	12	0	17760	17920	1769053	1768893	1.95e-59	231
tig00000046	NZ_CP041740.1	99.878	817	0	1	3424	4240	37987	38802	0.0	1502
tig00000046	NZ_CP041740.1	100.000	810	0	0	3432	4241	4866	5675	0.0	1496
tig00000046	NZ_CP041740.1	100.000	809	0	0	3432	4240	26901	27709	0.0	1495
tig00000046	NZ_CP041740.1	100.000	787	0	0	3454	4240	33929	33143	0.0	1454
tig00000046	NZ_CP041738.1	99.384	812	5	0	3429	4240	442841	443652	0.0	1472
tig00000046	NZ_CP041738.1	99.384	812	5	0	3432	4243	450740	449929	0.0	1472
tig00000046	NZ_CP041738.1	83.430	688	111	3	7781	8467	474582	475267	0.0	636
tig00000046	NZ_CP041738.1	97.222	36	1	0	11805	11840	2231866	2231831	8.91e-09	62.1
tig00000046	NZ_CP041738.1	97.222	36	1	0	1049	1084	2231866	2231831	8.91e-09	62.1
tig00000046	NZ_CP041739.1	83.412	639	104	2	7785	8422	38577	39214	2.55e-168	592
tig00000047	NZ_CP041739.1	91.765	85	7	0	10838	10922	7794	7878	6.54e-26	119
tig00000047	NZ_CP041738.1	91.765	85	7	0	10838	10922	425646	425730	6.54e-26	119
tig00000173	NZ_CP041738.1	93.482	4004	191	49	7781	11735	1003577	999595	0.0	5884
tig00000173	NZ_CP041738.1	94.743	3310	146	26	8438	11735	2659432	2662725	0.0	5123
tig00000173	NZ_CP041738.1	94.760	3225	145	23	8523	11735	219306	216094	0.0	4998
tig00000173	NZ_CP041738.1	94.760	3225	145	23	8523	11735	3099243	3102455	0.0	4998
tig00000173	NZ_CP041738.1	95.631	1648	57	13	11851	13489	999594	997953	0.0	2630
tig00000173	NZ_CP041738.1	95.631	1648	57	13	11851	13489	2662726	2664367	0.0	2630
tig00000173	NZ_CP041738.1	96.608	1474	40	10	12021	13489	3102527	3103995	0.0	2436
tig00000173	NZ_CP041738.1	96.472	1474	42	10	12021	13489	216022	214554	0.0	2425
tig00000173	NZ_CP041738.1	85.901	383	21	17	7402	7780	1003965	1003612	8.00e-104	377
tig00000173	NZ_CP041738.1	89.017	173	12	4	7175	7342	1003782	1003612	1.11e-52	207
tig00000173	NZ_CP041738.1	97.674	86	2	0	7858	7943	1272672	1272587	6.83e-35	148
tig00000173	NZ_CP041738.1	100.000	75	0	0	11938	12012	220090	220016	4.11e-32	139
tig00000173	NZ_CP041738.1	88.696	115	9	4	7621	7734	1272752	1272641	1.48e-31	137
tig00000173	NZ_CP041738.1	98.649	74	1	0	8224	8297	220866	220793	6.88e-30	132
tig00000173	NZ_CP041738.1	98.649	74	1	0	8224	8297	221632	221559	6.88e-30	132
tig00000173	NZ_CP041738.1	97.368	76	2	0	8136	8211	219394	219319	2.47e-29	130
tig00000173	NZ_CP041738.1	93.333	90	3	3	7084	7172	1003966	1003879	2.47e-29	130
tig00000173	NZ_CP041738.1	95.122	82	4	0	7186	7267	1272751	1272670	2.47e-29	130
tig00000173	NZ_CP041738.1	97.368	76	2	0	8136	8211	3099155	3099230	2.47e-29	130
tig00000173	NZ_CP041738.1	94.872	78	3	1	7944	8020	221278	221201	1.49e-26	121
tig00000174	NZ_CP041738.1	98.991	11105	103	9	558786	569883	531755	520653	0.0	19878
tig00000174	NZ_CP041738.1	85.645	10338	1327	123	713611	723841	167948	178235	0.0	10724
tig00000174	NZ_CP041738.1	89.821	6700	660	21	525911	532599	1803470	1796782	0.0	8575
tig00000174	NZ_CP041738.1	84.805	8358	1180	75	1915627	1923945	1821535	1813229	0.0	8316
tig00000174	NZ_CP041738.1	92.078	5403	414	10	509903	515300	1818622	1813229	0.0	7594
tig00000174	NZ_CP041738.1	92.833	4730	205	60	393082	397720	220780	216094	0.0	6734
tig00000174	NZ_CP041738.1	93.921	3948	173	39	624140	628058	220003	216094	0.0	5899
tig00000174	NZ_CP041738.1	93.482	4004	191	49	6840	10794	1003577	999595	0.0	5884
tig00000174	NZ_CP041738.1	94.061	3856	172	32	624232	628058	3098628	3102455	0.0	5799
tig00000174	NZ_CP041738.1	85.282	5646	797	30	1918456	1924089	2189054	2183431	0.0	5792
tig00000174	NZ_CP041738.1	94.002	3851	174	32	393899	397720	3098633	3102455	0.0	5779
tig00000174	NZ_CP041738.1	85.424	5557	768	34	509903	515444	2188960	2183431	0.0	5736
tig00000174	NZ_CP041738.1	94.893	3309	142	25	1588688	1591984	999595	1002888	0.0	5149
tig00000174	NZ_CP041738.1	94.862	3309	142	26	1588688	1591984	2662725	2659433	0.0	5144
tig00000174	NZ_CP041738.1	94.743	3310	146	26	7497	10794	2659432	2662725	0.0	5123
tig00000174	NZ_CP041738.1	94.884	3225	141	23	1052495	1055707	216094	219306	0.0	5020
tig00000174	NZ_CP041738.1	94.884	3225	141	23	1588688	1591900	216094	219306	0.0	5020
tig00000174	NZ_CP041738.1	94.857	3228	142	23	1052495	1055710	3102455	3099240	0.0	5020
tig00000174	NZ_CP041738.1	94.884	3225	141	23	1588688	1591900	3102455	3099243	0.0	5020
tig00000174	NZ_CP041738.1	94.853	3225	142	23	298417	301629	219306	216094	0.0	5014
tig00000174	NZ_CP041738.1	94.853	3225	142	23	1052495	1055707	999595	1002807	0.0	5014
tig00000174	NZ_CP041738.1	94.853	3225	142	23	624846	628058	1002807	999595	0.0	5014
tig00000174	NZ_CP041738.1	94.827	3228	143	23	298414	301629	3099240	3102455	0.0	5014
tig00000174	NZ_CP041738.1	94.822	3225	143	23	298417	301629	1002807	999595	0.0	5009
tig00000174	NZ_CP041738.1	94.822	3225	142	24	624846	628058	2659514	2662725	0.0	5007
tig00000174	NZ_CP041738.1	94.822	3225	142	24	1052495	1055707	2662725	2659514	0.0	5007
tig00000174	NZ_CP041738.1	94.791	3225	143	24	298417	301629	2659514	2662725	0.0	5001
tig00000174	NZ_CP041738.1	94.760	3225	145	23	7582	10794	219306	216094	0.0	4998
tig00000174	NZ_CP041738.1	94.760	3225	145	23	394508	397720	1002807	999595	0.0	4998
tig00000174	NZ_CP041738.1	94.760	3225	145	23	7582	10794	3099243	3102455	0.0	4998
tig00000174	NZ_CP041738.1	94.729	3225	145	24	394508	397720	2659514	2662725	0.0	4990
tig00000174	NZ_CP041738.1	93.050	3367	154	56	2771555	2774866	1003577	1000236	0.0	4848
tig00000174	NZ_CP041738.1	86.740	4246	557	5	525900	530141	2176720	2172477	0.0	4717
tig00000174	NZ_CP041738.1	88.984	3604	367	17	710017	713612	164315	167896	0.0	4429
tig00000174	NZ_CP041738.1	83.922	4702	634	87	705051	709724	157028	161635	0.0	4383
tig00000174	NZ_CP041738.1	94.538	2673	109	32	2772212	2774866	2659432	2662085	0.0	4093
tig00000174	NZ_CP041738.1	92.480	2806	211	0	543384	546189	467612	464807	0.0	4013
tig00000174	NZ_CP041738.1	94.474	2588	109	30	2772297	2774866	219306	216735	0.0	3956
tig00000174	NZ_CP041738.1	94.474	2588	109	30	2772297	2774866	3099243	3101814	0.0	3956
tig00000174	NZ_CP041738.1	89.562	3085	311	8	519300	522378	2181812	2178733	0.0	3903
tig00000174	NZ_CP041738.1	89.526	3036	309	8	1927075	1930104	2181767	2178735	0.0	3836
tig00000174	NZ_CP041738.1	84.835	3818	547	23	596959	600762	3042978	3046777	0.0	3814
tig00000174	NZ_CP041738.1	75.323	8121	1829	152	2420151	2428190	1640982	1649008	0.0	3733
tig00000174	NZ_CP041738.1	85.044	3664	540	8	593150	596809	3039084	3042743	0.0	3723
tig00000174	NZ_CP041738.1	91.586	2484	209	0	541400	543883	469344	466861	0.0	3430
tig00000174	NZ_CP041738.1	89.246	2706	291	0	1936470	1939175	1803470	1800765	0.0	3386
tig00000174	NZ_CP041738.1	88.109	2708	320	2	1936469	1939175	2176709	2174003	0.0	3216
tig00000174	NZ_CP041738.1	95.543	1952	70	12	10910	12850	999594	997649	0.0	3107
tig00000174	NZ_CP041738.1	95.543	1952	69	13	10910	12850	2662726	2664670	0.0	3107
tig00000174	NZ_CP041738.1	95.443	1953	71	13	397836	399776	999594	997648	0.0	3097
tig00000174	NZ_CP041738.1	95.443	1953	70	14	397836	399776	2662726	2664671	0.0	3096
tig00000174	NZ_CP041738.1	95.896	1852	62	11	628174	630018	3102456	3104300	0.0	2987
tig00000174	NZ_CP041738.1	95.896	1852	61	12	301745	303588	3102456	3104300	0.0	2985
tig00000174	NZ_CP041738.1	76.916	5493	1120	118	1159678	1165090	2238257	2232833	0.0	2983
tig00000174	NZ_CP041738.1	95.842	1852	61	13	1586730	1588572	3104300	3102456	0.0	2979
tig00000174	NZ_CP041738.1	95.788	1852	64	11	628174	630018	216093	214249	0.0	2976
tig00000174	NZ_CP041738.1	95.791	1853	62	13	1050535	1052379	3104300	3102456	0.0	2976
tig00000174	NZ_CP041738.1	95.788	1852	63	12	301745	303588	216093	214249	0.0	2974
tig00000174	NZ_CP041738.1	95.734	1852	63	13	1586730	1588572	214249	216093	0.0	2968
tig00000174	NZ_CP041738.1	95.683	1853	64	13	1050535	1052379	214249	216093	0.0	2964
tig00000174	NZ_CP041738.1	96.346	1779	53	9	628247	630018	999421	997648	0.0	2915
tig00000174	NZ_CP041738.1	96.346	1779	52	10	301818	303588	999421	997648	0.0	2913
tig00000174	NZ_CP041738.1	96.296	1782	53	10	628244	630018	2662896	2664671	0.0	2913
tig00000174	NZ_CP041738.1	96.346	1779	51	11	301818	303588	2662899	2664671	0.0	2913
tig00000174	NZ_CP041738.1	96.344	1778	53	9	11080	12850	3102527	3104299	0.0	2913
tig00000174	NZ_CP041738.1	96.290	1779	52	11	1586730	1588499	997648	999421	0.0	2907
tig00000174	NZ_CP041738.1	96.240	1782	52	12	1586730	1588502	2664671	2662896	0.0	2905
tig00000174	NZ_CP041738.1	96.236	1780	53	11	1050535	1052306	997648	999421	0.0	2904
tig00000174	NZ_CP041738.1	96.232	1778	55	9	11080	12850	216022	214250	0.0	2902
tig00000174	NZ_CP041738.1	96.186	1783	53	12	1050535	1052309	2664671	2662896	0.0	2902
tig00000174	NZ_CP041738.1	96.234	1779	54	10	398006	399776	3102527	3104300	0.0	2902
tig00000174	NZ_CP041738.1	96.121	1779	56	10	398006	399776	216022	214249	0.0	2891
tig00000174	NZ_CP041738.1	76.981	4796	992	96	2040449	2045191	2613360	2608624	0.0	2638
tig00000174	NZ_CP041738.1	99.414	1366	8	0	1592220	1593585	1780522	1779157	0.0	2479
tig00000174	NZ_CP041738.1	99.341	1366	9	0	898647	900012	1780522	1779157	0.0	2473
tig00000174	NZ_CP041738.1	99.851	1338	1	1	908610	909946	470459	471796	0.0	2459
tig00000174	NZ_CP041738.1	99.702	1343	3	1	1995186	1996527	470458	471800	0.0	2457
tig00000174	NZ_CP041738.1	99.776	1339	3	0	1888068	1889406	471796	470458	0.0	2457
tig00000174	NZ_CP041738.1	99.776	1339	3	0	1986165	1987503	470459	471797	0.0	2457
tig00000174	NZ_CP041738.1	99.702	1342	3	1	2064223	2065563	470459	471800	0.0	2455
tig00000174	NZ_CP041738.1	99.776	1338	3	0	2609110	2610447	471796	470459	0.0	2455
tig00000174	NZ_CP041738.1	99.776	1338	3	0	2254345	2255682	471796	470459	0.0	2455
tig00000174	NZ_CP041738.1	99.776	1338	3	0	1992526	1993863	471796	470459	0.0	2455
tig00000174	NZ_CP041738.1	75.729	5039	1139	67	1763559	1768552	1682784	1677785	0.0	2453
tig00000174	NZ_CP041738.1	99.701	1338	4	0	731762	733099	470459	471796	0.0	2449
tig00000174	NZ_CP041738.1	77.704	4041	830	59	2045422	2049430	2608390	2604389	0.0	2405
tig00000174	NZ_CP041738.1	85.926	2231	283	21	1724641	1726848	1876910	1874688	0.0	2351
tig00000174	NZ_CP041738.1	80.336	3092	540	56	1721116	1724164	1880402	1877336	0.0	2279
tig00000174	NZ_CP041738.1	76.829	4018	879	44	2106911	2110905	2224341	2220353	0.0	2215
tig00000174	NZ_CP041738.1	90.833	1560	139	4	520788	522344	1809249	1807691	0.0	2085
tig00000174	NZ_CP041738.1	90.495	1536	146	0	1940642	1942177	1800772	1799237	0.0	2028
tig00000174	NZ_CP041738.1	80.766	2610	486	15	859745	862346	843698	846299	0.0	2025
tig00000174	NZ_CP041738.1	82.008	2390	411	19	1942317	1944697	1799103	1796724	0.0	2013
tig00000174	NZ_CP041738.1	90.077	1552	154	0	1928521	1930072	1809242	1807691	0.0	2013
tig00000174	NZ_CP041738.1	80.445	2695	470	49	811169	813835	2874881	2872216	0.0	2004
tig00000174	NZ_CP041738.1	88.019	1686	202	0	541223	542908	469767	468082	0.0	1995
tig00000174	NZ_CP041738.1	82.089	2317	390	22	2131513	2133812	1253669	1255977	0.0	1956
tig00000174	NZ_CP041738.1	80.144	2644	505	18	1608741	1611376	2703400	2700769	0.0	1956
tig00000174	NZ_CP041738.1	96.287	1158	42	1	1901491	1902648	1789142	1787986	0.0	1899
tig00000174	NZ_CP041738.1	96.283	1157	42	1	240561	241717	1789141	1787986	0.0	1897
tig00000174	NZ_CP041738.1	85.761	1826	223	27	2098106	2099907	2241908	2240096	0.0	1897
tig00000174	NZ_CP041738.1	96.274	1154	42	1	31908	33061	1787986	1789138	0.0	1892
tig00000174	NZ_CP041738.1	75.903	3822	830	73	2640366	2644144	1574153	1577926	0.0	1871
tig00000174	NZ_CP041738.1	76.628	3547	731	81	1740080	1743570	2423288	2419784	0.0	1868
tig00000174	NZ_CP041738.1	83.130	2051	336	7	66504	68549	644218	642173	0.0	1862
tig00000174	NZ_CP041738.1	79.821	2577	502	14	2244856	2247424	2200185	2197619	0.0	1862
tig00000174	NZ_CP041738.1	76.501	3315	719	53	641326	644607	3126396	3129683	0.0	1751
tig00000174	NZ_CP041738.1	77.233	3079	631	48	2551150	2554205	1311780	1308749	0.0	1738
tig00000174	NZ_CP041738.1	75.816	3399	758	52	2540952	2544318	2291748	2295114	0.0	1664
tig00000174	NZ_CP041738.1	81.238	2084	361	23	179477	181542	2437919	2439990	0.0	1655
tig00000174	NZ_CP041738.1	80.545	2128	383	28	2554230	2556338	1308606	1306491	0.0	1607
tig00000174	NZ_CP041738.1	78.823	2361	488	12	1756172	1758526	1688366	1686012	0.0	1580
tig00000174	NZ_CP041738.1	78.223	2443	508	22	654404	656834	6674	9104	0.0	1543
tig00000174	NZ_CP041738.1	81.462	1861	331	12	1743577	1745429	2419728	2417874	0.0	1513
tig00000174	NZ_CP041738.1	75.934	3104	651	80	1372828	1375889	933634	936683	0.0	1506
tig00000174	NZ_CP041738.1	79.276	2181	430	17	2113798	2115968	1222348	1224516	0.0	1504
tig00000174	NZ_CP041738.1	88.044	1263	151	0	541400	542662	469098	467836	0.0	1496
tig00000174	NZ_CP041738.1	87.896	1264	153	0	541645	542908	469591	468328	0.0	1487
tig00000174	NZ_CP041738.1	74.549	3548	831	62	1792021	1795532	1659766	1656255	0.0	1483
tig00000174	NZ_CP041738.1	75.969	2967	656	45	1300704	1303631	1118989	1121937	0.0	1476
tig00000174	NZ_CP041738.1	80.635	1921	353	17	2547944	2549854	2298969	2300880	0.0	1469
tig00000174	NZ_CP041738.1	82.630	1658	282	5	405639	407294	209946	208293	0.0	1461
